,person,became_member_on,gender,age,income,total_amt,monthly_freq,txn_times,ave_btwn_time,recency,prop_wks_w_txn,ave_txn_amt,num_offers_received,offer_view_rate,offer_complete_rate
1323,8c8b73983add4a828052e98775745f27,2016-04-04,M,50,59000.0,241.72,16.0,"[66, 180, 186, 222, 240, 276, 318, 354, 366, 384, 462, 534, 570, 666, 678, 684]",41.2,30.0,1.0,15.11,5.0,0.8,0.6
1324,cc44cc35b0f044aaa9f174549fe86577,2013-10-06,F,38,59000.0,34.63,14.0,"[0, 54, 240, 354, 390, 396, 408, 432, 468, 528, 570, 624, 636, 690]",53.08,24.0,1.0,2.47,6.0,0.5,0.17
1325,2fdc2ef2bd9547a2b2327de3b045d9bc,2016-08-29,F,57,53000.0,639.0400000000001,14.0,"[84, 96, 126, 204, 216, 246, 312, 360, 366, 384, 468, 474, 528, 612]",40.62,102.0,0.8,45.65,5.0,1.0,1.0
1326,56f39ccd002548d0ac80dba59b095991,2018-02-12,F,50,58000.0,175.67000000000002,12.0,"[24, 54, 156, 258, 372, 396, 546, 618, 642, 654, 672, 714]",62.73,0.0,1.0,14.64,5.0,0.8,1.0
1327,05e3b4ecea3b45adb9734a2793eeb26f,2015-11-23,M,24,65000.0,60.18,17.0,"[24, 66, 288, 354, 372, 378, 390, 420, 462, 498, 510, 522, 546, 630, 648, 654, 672]",40.5,42.0,1.0,3.54,5.0,0.8,0.4
1328,f5f1e2044c7d4fa68938640809cbb4bd,2018-05-29,O,64,31000.0,38.98,6.0,"[186, 198, 300, 354, 372, 414]",45.6,300.0,0.4,6.5,3.0,1.0,1.0
1329,c33eae926da34f049a2976124cd9dfc2,2015-02-04,M,56,49000.0,32.75,13.0,"[18, 204, 252, 282, 288, 450, 570, 588, 594, 606, 624, 642, 696]",56.5,18.0,1.0,2.52,3.0,0.67,0.0
1330,a043e5b2568541efbe9a1b7fa65b8c35,2016-08-14,M,20,67000.0,58.43,17.0,"[36, 210, 228, 252, 306, 336, 354, 372, 408, 444, 456, 492, 498, 516, 528, 570, 612]",36.0,102.0,0.8,3.44,4.0,0.75,0.5
1331,b84926f7fc6a48cfac59341a4a1a2783,2016-10-04,F,65,53000.0,215.25,16.0,"[186, 264, 282, 294, 300, 354, 360, 372, 384, 444, 450, 462, 546, 624, 648, 696]",34.0,18.0,0.8,13.45,5.0,0.8,0.8
1332,00c32a104f0c4065b5b552895fb22e34,2017-12-22,M,33,42000.0,6.9799999999999995,2.0,"[258, 384]",126.0,330.0,0.4,3.49,4.0,0.5,0.0
1333,fbbd60d747d642928c0d73ea54e34892,2018-01-15,M,60,83000.0,207.22,10.0,"[228, 234, 270, 294, 390, 432, 546, 636, 666, 696]",52.0,18.0,0.8,20.72,4.0,1.0,1.0
1334,be10d4bd2839451ebdbe4291e5629e25,2017-09-30,F,67,107000.0,74.38,3.0,"[36, 474, 498]",231.0,216.0,0.4,24.79,5.0,0.8,0.0
1335,d883f0f3711b470eaa63865f0eaa531b,2017-12-06,M,51,34000.0,143.21,18.0,"[42, 78, 216, 234, 240, 246, 258, 282, 288, 480, 510, 516, 522, 540, 552, 564, 576, 648]",35.65,66.0,0.8,7.96,6.0,0.83,0.5
1336,906e1f701d7b4873881036d5bdc7c4ee,2018-02-24,M,49,70000.0,5.17,2.0,"[324, 432]",108.0,282.0,0.4,2.58,6.0,0.17,0.0
1337,123f3eb373ef4cdbbe21b3988b5dfe41,2017-10-13,M,63,77000.0,66.67,3.0,"[60, 138, 426]",183.0,288.0,0.4,22.22,2.0,1.0,0.0
1338,ca111ad60de848ffa671c35434855518,2015-09-12,M,75,97000.0,206.41,8.0,"[90, 102, 402, 444, 450, 456, 510, 564]",67.71,150.0,0.6,25.8,2.0,1.0,0.5
1339,fe0d05246e9040578a27cb39e23a1bdd,2015-02-08,M,91,78000.0,164.3,8.0,"[54, 240, 282, 336, 426, 432, 642, 696]",91.71,18.0,1.0,20.54,6.0,1.0,0.5
1340,4d2ccfcbbebf4bd9baf4b7e433d0e288,2017-10-04,F,101,43000.0,188.7,15.0,"[12, 66, 120, 198, 216, 450, 480, 588, 594, 600, 624, 654, 672, 684, 696]",48.86,18.0,1.0,12.58,6.0,0.5,0.67
1341,988cc778d73f461f9b7ef0c66f6b98ba,2018-01-05,M,42,62000.0,27.799999999999997,8.0,"[78, 96, 138, 144, 186, 330, 414, 582]",72.0,132.0,0.8,3.47,4.0,0.75,0.0
1342,7561a0a081e64e118bbc78818c890ab7,2015-12-28,F,52,80000.0,664.05,4.0,"[390, 432, 552, 696]",102.0,18.0,0.6,166.01,3.0,0.67,1.0
1343,5a5f5e54f76249b38c884d35a4cca242,2017-08-01,M,57,66000.0,31.97,8.0,"[72, 288, 450, 486, 522, 576, 654, 714]",91.71,0.0,1.0,4.0,4.0,0.75,0.0
1344,2a38139dd22a4239b09faac733155063,2015-10-02,M,72,79000.0,187.75,11.0,"[132, 180, 216, 432, 450, 456, 570, 612, 636, 642, 666]",53.4,48.0,0.8,17.07,4.0,0.75,0.75
1345,d3cc8d12f281485bb71bebb5d2900e36,2016-07-31,M,66,47000.0,50.12,14.0,"[18, 42, 66, 78, 306, 324, 402, 420, 450, 486, 534, 570, 576, 702]",52.62,12.0,1.0,3.58,4.0,0.75,0.5
1346,86393faabf374030a53989634fd94933,2018-06-24,M,37,72000.0,26.66,6.0,"[144, 294, 366, 588, 636, 672]",105.6,42.0,1.0,4.44,5.0,0.6,0.2
1347,a4752d3a07424488807679308a945758,2015-07-15,M,76,64000.0,53.77,13.0,"[276, 336, 396, 408, 444, 480, 486, 510, 528, 534, 540, 642, 678]",33.5,36.0,0.8,4.14,4.0,1.0,0.75
1348,533a3cb9f021483e8d2be814a23180d4,2016-01-25,M,56,82000.0,183.81,8.0,"[180, 300, 306, 438, 564, 636, 660, 696]",73.71,18.0,0.8,22.98,4.0,0.5,0.5
1349,bf1d2cec96a44d1d8d9e3463fe7ff358,2017-08-17,M,55,63000.0,148.67000000000002,9.0,"[12, 24, 42, 408, 480, 528, 564, 606, 672]",82.5,42.0,0.8,16.52,5.0,0.8,0.8
1350,3fc7776cf5734e0093ddd19a4f8f6586,2017-08-30,M,36,47000.0,63.14,4.0,"[114, 366, 552, 570]",152.0,144.0,0.6,15.78,6.0,0.83,0.5
1351,d964396514904cae974ae72f6bd4c606,2016-08-11,M,64,90000.0,219.62,8.0,"[180, 234, 348, 408, 414, 510, 534, 546]",52.29,168.0,0.6,27.45,5.0,0.8,0.8
1352,3e1bceba9b6e4dd2964bc101a58baec9,2017-02-22,M,23,60000.0,91.19,6.0,"[390, 396, 474, 522, 588, 618]",45.6,96.0,0.4,15.2,3.0,0.33,0.0
1353,21f58f38b6ac4f67acd2959072adaa7c,2017-02-20,M,30,35000.0,187.15,24.0,"[72, 108, 120, 126, 180, 204, 234, 252, 258, 318, 342, 348, 372, 390, 426, 438, 444, 462, 504, 516, 528, 546, 594, 660]",25.57,54.0,0.8,7.8,6.0,1.0,0.67
1354,1f190fc9ded94d448f1061b27521285a,2018-06-15,M,67,57000.0,99.56,8.0,"[24, 72, 186, 288, 516, 618, 642, 660]",90.86,54.0,0.6,12.44,5.0,0.8,0.2
1355,c527628db5064bcea197c2a1e28f7d7d,2016-10-28,M,42,49000.0,56.12,19.0,"[18, 36, 48, 84, 102, 114, 186, 276, 288, 294, 372, 402, 468, 492, 516, 552, 564, 618, 708]",38.33,6.0,1.0,2.95,5.0,1.0,0.2
1356,bf5483a137ae482898004a0c475348fc,2017-12-08,M,41,65000.0,89.74,4.0,"[228, 342, 510, 558]",110.0,156.0,0.6,22.44,5.0,1.0,0.6
1357,28d2a4892f5b42c7afd7583c26fbfe21,2018-07-14,F,28,57000.0,19.68,5.0,"[114, 150, 504, 516, 618]",126.0,96.0,0.4,3.94,6.0,0.5,0.17
1358,169ad543fdaa433a820d84502c32a826,2018-01-13,F,64,93000.0,146.09,6.0,"[42, 282, 324, 378, 498, 654]",122.4,60.0,0.8,24.35,5.0,0.2,0.6
1359,ad18ad432f5a40c7b8ccce4be4fb530c,2017-08-11,F,51,80000.0,112.38,6.0,"[0, 198, 270, 558, 612, 714]",142.8,0.0,0.8,18.73,5.0,0.8,0.8
1360,4d70dd97b0004d47ad520d33da69b6da,2014-01-08,M,82,60000.0,53.8,16.0,"[48, 204, 246, 294, 366, 372, 384, 390, 444, 480, 498, 546, 558, 582, 654, 708]",44.0,6.0,1.0,3.36,6.0,0.67,0.33
1361,0f637145a20445b1bfb484df49062340,2017-12-07,F,54,112000.0,221.92,8.0,"[36, 114, 120, 270, 276, 588, 600, 654]",88.29,60.0,0.6,27.74,4.0,0.5,0.5
1362,9c062986d2594edc828b358165082b19,2018-02-20,M,28,59000.0,13.49,5.0,"[90, 228, 276, 498, 552]",115.5,162.0,0.8,2.7,4.0,0.5,0.0
1363,a50f214a50954eeca6b547e275569e08,2015-09-21,M,68,85000.0,200.57000000000002,9.0,"[66, 102, 144, 204, 210, 354, 366, 390, 570]",63.0,144.0,0.8,22.29,6.0,0.67,0.5
1364,2449f2f011d24c849f72b15303f89f4b,2016-01-31,F,37,51000.0,141.14,9.0,"[132, 264, 408, 474, 480, 516, 582, 588, 594]",57.75,120.0,0.8,15.68,3.0,1.0,0.67
1365,e5c58df69cd246458eb6adc918b9db8d,2013-09-14,F,55,95000.0,146.51999999999998,6.0,"[30, 150, 390, 396, 474, 528]",99.6,186.0,0.6,24.42,6.0,1.0,0.67
1366,491eb273ba74499ea1257775a317f2e3,2016-05-05,F,61,73000.0,167.93,8.0,"[66, 84, 114, 120, 132, 432, 534, 660]",84.86,54.0,0.6,20.99,4.0,0.75,1.0
1367,18bd0776b46a498594fb139a9f7613a7,2017-08-20,M,63,70000.0,48.44,2.0,"[468, 576]",108.0,138.0,0.4,24.22,5.0,1.0,0.6
1368,1557b5b0908a4ef185af8295f50f16c4,2015-04-25,F,69,85000.0,153.84,7.0,"[102, 180, 204, 312, 474, 576, 606]",84.0,108.0,0.8,21.98,5.0,0.8,1.0
1369,15cc0c4a2c2949e588cba43fae8fd01f,2016-01-21,M,80,50000.0,155.43,21.0,"[174, 198, 228, 234, 246, 252, 276, 342, 348, 354, 372, 378, 384, 426, 438, 534, 552, 600, 606, 672, 684]",25.5,30.0,0.8,7.4,4.0,1.0,0.5
1370,bd7c74c5166e4a469ad169da1e0f3d8d,2017-09-06,F,63,72000.0,113.46,6.0,"[54, 108, 300, 318, 522, 630]",115.2,84.0,0.6,18.91,5.0,0.8,0.6
1371,c43cc9ae7c0c4ca9b65460f7aa6dbf20,2017-06-25,F,63,99000.0,210.08,8.0,"[108, 156, 216, 306, 468, 558, 600, 672]",80.57,42.0,1.0,26.26,5.0,0.8,0.8
1372,e24a898ab87b4bbd96c6b48f268b56bb,2017-08-12,F,33,56000.0,156.74,12.0,"[66, 90, 120, 216, 222, 414, 468, 504, 564, 618, 684, 714]",58.91,0.0,1.0,13.06,2.0,1.0,0.0
1373,d7f86043a9de4c5f83bf646795685aa1,2017-10-13,M,67,71000.0,172.53,11.0,"[12, 114, 162, 228, 288, 396, 492, 534, 546, 570, 708]",69.6,6.0,1.0,15.68,3.0,1.0,1.0
1374,55b8653d0c614b5884b6da92d9e90c2a,2017-10-28,F,78,72000.0,34.8,2.0,"[354, 570]",216.0,144.0,0.4,17.4,6.0,1.0,0.33
1375,ea10d329aaae4289bad750793117f69f,2017-11-06,M,20,33000.0,98.18,13.0,"[90, 144, 150, 162, 180, 228, 348, 504, 522, 540, 618, 630, 714]",52.0,0.0,1.0,7.55,4.0,0.75,0.75
1376,eb1ac23785c04e32aed043360c53234e,2015-12-16,F,54,77000.0,163.76999999999998,7.0,"[180, 228, 426, 432, 474, 486, 666]",81.0,48.0,0.6,23.4,4.0,0.5,0.75
1377,2cec68f40dd4472aaebddeb1308e8a61,2016-03-09,M,33,52000.0,193.33,15.0,"[108, 132, 150, 204, 252, 264, 300, 336, 348, 360, 366, 378, 390, 504, 600]",35.14,114.0,0.8,12.89,4.0,0.5,1.0
1378,fff8957ea8b240a6b5e634b6ee8eafcf,2018-02-18,M,71,56000.0,12.15,5.0,"[18, 378, 450, 474, 576]",139.5,138.0,0.6,2.43,3.0,0.67,0.0
1379,9e3f177afd7a4d939d486f79e4bfeeb6,2017-02-23,M,54,80000.0,194.17,8.0,"[168, 264, 390, 414, 426, 474, 522, 666]",71.14,48.0,0.6,24.27,5.0,0.6,0.8
1380,b1f4e2cbbdd6480699e0f0a355822f49,2016-10-22,F,87,85000.0,120.27000000000001,5.0,"[60, 390, 450, 474, 576]",129.0,138.0,0.6,24.05,4.0,0.5,0.5
1381,2b4bfbda411041ef84ee39bae91fb229,2018-03-12,M,43,63000.0,0.0,0.0,,715.0,715.0,0.0,0.0,6.0,0.83,0.0
1382,1a297cc7262d42b59fb3e34fe0166702,2014-06-24,M,51,33000.0,70.57000000000001,19.0,"[24, 48, 168, 174, 186, 192, 198, 216, 228, 240, 288, 420, 498, 552, 612, 618, 642, 648, 678]",36.33,36.0,1.0,3.71,6.0,0.33,0.33
1383,79a1b2e7bab8420c98a59530a783155d,2013-09-27,F,46,42000.0,121.86999999999999,15.0,"[12, 48, 240, 264, 300, 330, 336, 402, 438, 480, 522, 588, 600, 612, 624]",43.71,90.0,0.8,8.12,5.0,0.4,0.4
1384,9a0e465c898540a9b6221a6ddca88f60,2014-08-28,F,52,58000.0,173.64,18.0,"[54, 66, 90, 102, 108, 120, 138, 144, 162, 186, 192, 204, 330, 396, 630, 636, 678, 696]",37.76,18.0,1.0,9.65,5.0,0.6,0.0
1385,893a121f16cb48e89711a566f291bc57,2015-09-07,M,55,61000.0,50.35,11.0,"[0, 114, 156, 336, 414, 438, 480, 492, 564, 576, 660]",66.0,54.0,0.6,4.58,5.0,0.4,0.2
1386,b8089791382345409b4b0c090f67125e,2017-07-27,M,40,87000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,1.0,0.0
1387,857fc6e18cf74f7b8ebce26bbfbd3028,2018-01-23,F,100,109000.0,263.99,9.0,"[120, 180, 186, 216, 258, 294, 594, 684, 696]",72.0,18.0,0.8,29.33,5.0,0.8,0.4
1388,7bd1351f0f364e33a81e1e2736397a25,2015-04-09,F,24,52000.0,44.519999999999996,15.0,"[102, 198, 204, 228, 252, 270, 474, 576, 600, 618, 630, 654, 696, 702, 714]",43.71,0.0,1.0,2.97,3.0,0.67,0.67
1389,e5573f1e7be848098594716260e6160f,2015-12-18,F,64,79000.0,324.88,14.0,"[48, 54, 72, 78, 84, 120, 156, 270, 318, 408, 576, 600, 636, 702]",50.31,12.0,1.0,23.21,4.0,1.0,1.0
1390,bef8a2c10dc94924be031f3dda92c4cc,2017-06-27,F,49,67000.0,101.48,6.0,"[84, 168, 174, 594, 606, 696]",122.4,18.0,0.8,16.91,3.0,0.67,0.67
1391,113e6ab5018445b7a02f53e2362df509,2017-07-27,F,44,69000.0,54.72,3.0,"[486, 540, 624]",69.0,90.0,0.4,18.24,3.0,1.0,0.67
1392,0b99c75c3e0e424fafe2975a64d66e00,2016-10-11,F,49,65000.0,128.88,8.0,"[396, 414, 420, 468, 474, 480, 618, 630]",33.43,84.0,0.4,16.11,4.0,1.0,0.5
1393,c407a4f4f05f467ba6268b048a75e728,2016-01-09,M,33,53000.0,93.85,9.0,"[0, 36, 120, 192, 288, 306, 354, 432, 576]",72.0,138.0,0.8,10.43,5.0,0.8,0.4
1394,14da6197d53d4ca49f4ce75367bb06cc,2015-10-04,F,50,94000.0,191.95,8.0,"[156, 282, 384, 510, 564, 570, 666, 690]",76.29,24.0,1.0,23.99,5.0,0.6,0.8
1395,5d26e4cc7a9c47af96abca48de7745d9,2018-05-13,M,39,32000.0,12.22,4.0,"[222, 288, 432, 558]",112.0,156.0,0.6,3.06,3.0,1.0,0.33
1396,e117e1d4f24943c7b1db4148e17d5680,2016-09-29,F,52,66000.0,86.78,6.0,"[318, 336, 342, 354, 420, 444]",25.2,270.0,0.4,14.46,4.0,0.5,0.75
1397,a4dbdeea34474565ae624261b34c1c43,2017-12-03,F,74,42000.0,13.110000000000001,5.0,"[114, 264, 414, 648, 696]",145.5,18.0,1.0,2.62,6.0,0.67,0.0
1398,37e7f871553149c1860eab122d59e374,2014-03-11,M,43,70000.0,89.34,5.0,"[66, 282, 534, 666, 684]",154.5,30.0,0.8,17.87,4.0,1.0,0.75
1399,7e7519aef57544a9a3b18703ce7a2fb7,2017-06-23,M,63,97000.0,134.0,5.0,"[612, 648, 684, 696, 702]",22.5,12.0,0.4,26.8,3.0,0.33,0.33
1400,21e1f3e157e74c028418d85d4365a5e6,2017-08-04,M,53,92000.0,148.0,6.0,"[72, 102, 378, 390, 474, 528]",91.2,186.0,0.6,24.67,3.0,1.0,0.67
1401,2d5ba4affbf143bfa45deb4b6418eb65,2018-01-12,M,52,52000.0,51.9,4.0,"[144, 150, 192, 582]",146.0,132.0,0.6,12.98,5.0,1.0,0.2
1402,1f994e3caecd4d75ad1cb0e8809c6892,2015-11-08,M,82,97000.0,380.47,16.0,"[90, 108, 114, 144, 390, 396, 444, 492, 510, 540, 546, 570, 582, 618, 630, 642]",36.8,72.0,0.6,23.78,5.0,1.0,0.6
1403,a5a0645e00a64608a5cdc6073c440f9c,2014-10-14,M,67,65000.0,115.98,7.0,"[210, 234, 258, 276, 438, 558, 606]",66.0,108.0,0.6,16.57,5.0,1.0,0.8
1404,2c7f7d16d67442158d99ee0a5ea6ab6c,2017-09-15,M,66,65000.0,78.5,15.0,"[156, 162, 228, 240, 264, 372, 438, 450, 456, 486, 504, 522, 588, 594, 600]",31.71,114.0,0.8,5.23,4.0,0.5,0.75
1405,9cfa8a152539446b8384a215eb7db2fe,2017-06-24,F,57,73000.0,200.05,11.0,"[258, 264, 306, 390, 408, 450, 510, 534, 588, 642, 660]",40.2,54.0,0.6,18.19,6.0,1.0,0.67
1406,9b556b96878a469dbbcf6118abbf96e6,2017-09-04,M,32,55000.0,20.39,8.0,"[48, 96, 300, 420, 582, 612, 636, 678]",90.0,36.0,1.0,2.55,5.0,1.0,0.4
1407,f5bab1d29685425d9ac6ce00c0d0b123,2015-10-31,M,68,57000.0,45.78,16.0,"[60, 72, 120, 342, 396, 402, 414, 420, 450, 456, 474, 498, 606, 636, 660, 678]",41.2,36.0,0.8,2.86,4.0,0.75,0.75
1408,f6e244e9da514ab7be0f6ec3e14c3a26,2016-10-16,M,81,62000.0,166.33,10.0,"[30, 96, 180, 192, 210, 216, 228, 480, 564, 588]",62.0,126.0,0.8,16.63,3.0,0.33,0.33
1409,ec71b22a0ce543188eefad9b16e85e57,2016-01-08,M,75,80000.0,180.58,9.0,"[108, 120, 342, 348, 390, 498, 504, 588, 636]",66.0,78.0,0.6,20.06,4.0,1.0,0.5
1410,efa8dd634f544ef99a6fca10c60629c6,2017-08-04,M,88,67000.0,827.4499999999999,12.0,"[24, 42, 48, 174, 252, 288, 318, 390, 468, 570, 606, 666]",58.36,48.0,0.8,68.95,6.0,0.83,0.67
1411,f3a24f76c9f649388133fc430c0726b9,2016-10-10,F,94,88000.0,122.92,5.0,"[294, 378, 528, 540, 708]",103.5,6.0,0.8,24.58,4.0,0.75,1.0
1412,9e481b621a724dd098378e497483ea21,2018-04-25,M,24,72000.0,14.69,5.0,"[468, 492, 588, 600, 618]",37.5,96.0,0.4,2.94,5.0,0.4,0.0
1413,72458fa98466484c85dd63393a243250,2017-06-10,M,54,71000.0,64.63,20.0,"[114, 126, 180, 192, 198, 204, 210, 216, 246, 252, 264, 276, 378, 396, 402, 432, 450, 564, 600, 696]",30.63,18.0,1.0,3.23,6.0,0.83,0.17
1414,4d007985991543f586384b54f5157c9e,2017-04-29,F,75,80000.0,278.61,12.0,"[12, 18, 162, 246, 276, 390, 402, 456, 468, 480, 516, 540]",48.0,174.0,0.8,23.22,5.0,0.8,0.8
1415,0e1bcbaa5ca64055a1ebc360886b1c17,2018-01-31,F,77,111000.0,85.12,3.0,"[150, 192, 600]",225.0,114.0,0.6,28.37,4.0,1.0,0.5
1416,64d40fa1a5fa4879b4938a8dd502ea6c,2017-06-04,M,83,100000.0,302.5,11.0,"[24, 72, 84, 120, 168, 174, 186, 222, 282, 576, 702]",67.8,12.0,0.8,27.5,4.0,0.75,1.0
1417,54b0aabbe655480c880c8423b30a09e0,2018-01-24,O,57,32000.0,158.74,17.0,"[24, 42, 96, 192, 246, 258, 264, 270, 276, 330, 366, 402, 420, 504, 612, 696, 714]",43.12,0.0,1.0,9.34,4.0,0.25,0.5
1418,37fc4360c23544fdafbb9f3ccf612457,2017-09-11,M,59,30000.0,52.53,5.0,"[48, 114, 150, 450, 576]",132.0,138.0,0.6,10.51,3.0,0.33,0.0
1419,e690a6ff8e78481ca126e1e8e1eb4212,2017-08-15,O,35,31000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,0.6,0.0
1420,ed67dd8bc29b455ab00407fa2500b7d6,2015-05-01,M,32,47000.0,49.81,19.0,"[30, 192, 216, 222, 234, 258, 270, 306, 336, 342, 492, 534, 540, 552, 564, 600, 660, 696, 714]",38.0,0.0,1.0,2.62,5.0,0.8,0.6
1421,2419fe087def431fb74653819fe2a2b7,2017-11-05,M,76,51000.0,16.54,5.0,"[96, 300, 480, 552, 564]",117.0,150.0,0.8,3.31,4.0,0.75,0.0
1422,84df7379c5ef440c95487180a6901ee6,2018-02-11,F,77,63000.0,81.66,5.0,"[174, 306, 420, 498, 594]",105.0,120.0,0.6,16.33,3.0,1.0,0.33
1423,9d5b3daf402841f7a88d271f3d731829,2018-03-11,F,37,92000.0,79.75,3.0,"[228, 402, 558]",165.0,156.0,0.6,26.58,3.0,1.0,0.33
1424,cd02713a74cf44958e270a9659d8f661,2015-06-07,M,43,39000.0,50.48,14.0,"[12, 204, 270, 306, 426, 468, 516, 552, 570, 588, 600, 630, 654, 714]",54.0,0.0,1.0,3.61,4.0,0.75,0.5
1425,65e2bf7869e64803ba1b1cb0ccb3c783,2015-06-29,M,59,69000.0,70.69,15.0,"[264, 270, 348, 366, 420, 468, 480, 522, 564, 570, 576, 594, 612, 618, 708]",31.71,6.0,0.8,4.71,5.0,0.6,0.6
1426,703c7a7aeb594f54a462cb5ec1f4e796,2017-08-14,F,57,97000.0,99.06,4.0,"[138, 168, 204, 492]",118.0,222.0,0.6,24.76,4.0,1.0,0.5
1427,bb68db66392e4e49917ea1c13bdda6d0,2015-11-16,M,71,96000.0,203.19,7.0,"[198, 300, 372, 432, 438, 444, 552]",59.0,162.0,0.6,29.03,5.0,1.0,0.4
1428,4b23443348ea45c48bc162aea36a1ed2,2016-05-19,M,61,50000.0,57.11,17.0,"[42, 54, 78, 84, 90, 156, 174, 180, 192, 360, 384, 468, 486, 552, 570, 612, 660]",38.62,54.0,0.8,3.36,6.0,0.83,0.17
1429,6f1d2b5cc01446d19f17a5b6bd4ee41b,2015-12-26,F,78,79000.0,0.0,0.0,,715.0,715.0,0.0,0.0,5.0,0.2,0.0
1430,4a05c64a2047466a9bd8f4fa5d0dbafa,2017-08-16,F,29,37000.0,123.98,14.0,"[66, 72, 84, 168, 198, 210, 222, 234, 252, 306, 360, 522, 594, 636]",43.85,78.0,0.8,8.86,4.0,1.0,0.5
1431,76bd939360294478b7082aed25ff5ae4,2015-10-23,F,61,75000.0,74.87,3.0,"[228, 288, 540]",156.0,174.0,0.4,24.96,4.0,0.5,0.25
1432,26c210f0e0c249f597a2a5663d4fead2,2016-11-05,F,69,72000.0,108.31,6.0,"[456, 486, 612, 624, 648, 690]",46.8,24.0,0.6,18.05,5.0,1.0,0.6
1433,738410e6d6044fbca05d6dad73bd6382,2017-07-03,M,76,76000.0,232.0,10.0,"[66, 336, 384, 408, 432, 510, 516, 522, 546, 714]",72.0,0.0,0.8,23.2,5.0,0.8,0.8
1434,d235232818b844c8b65dcd3efedb1c21,2013-09-20,M,53,66000.0,167.98,13.0,"[30, 36, 48, 54, 66, 132, 228, 438, 474, 618, 630, 636, 684]",54.5,30.0,1.0,12.92,5.0,0.6,0.4
1435,66f8c81f38e94b889aca39805b44ea06,2017-02-17,M,51,81000.0,249.92,11.0,"[24, 168, 222, 246, 324, 384, 396, 420, 486, 522, 588]",56.4,126.0,0.8,22.72,6.0,1.0,0.83
1436,bee2341406574e78a0f0462d0136bd9b,2017-08-01,M,48,62000.0,22.68,8.0,"[12, 84, 138, 282, 450, 462, 672, 678]",95.14,36.0,0.8,2.84,4.0,0.75,0.0
1437,c59fc3142baa4ebca3292653d8552b26,2015-12-07,F,56,58000.0,74.75999999999999,5.0,"[324, 342, 372, 414, 432]",27.0,282.0,0.4,14.95,4.0,1.0,0.5
1438,e305c1d0dd384e2d824b4b4330da9166,2017-05-26,M,78,77000.0,129.67000000000002,6.0,"[12, 180, 372, 516, 564, 630]",123.6,84.0,0.8,21.61,6.0,0.67,0.5
1439,c64705baf7b04473b0c4ed043e6889fc,2016-03-25,F,71,68000.0,237.54,13.0,"[36, 84, 108, 192, 210, 360, 432, 474, 510, 606, 636, 702, 708]",56.0,6.0,1.0,18.27,5.0,1.0,1.0
1440,d24aac66f5404bc48728a207cee8b098,2017-08-04,F,72,75000.0,319.42,14.0,"[6, 180, 216, 240, 360, 366, 396, 438, 450, 504, 510, 576, 630, 636]",48.46,78.0,0.8,22.82,6.0,1.0,0.67
1441,95e57e801cf84720b4249cc1d70314f5,2017-04-22,M,56,54000.0,152.46,14.0,"[36, 102, 180, 246, 258, 312, 366, 408, 486, 510, 522, 618, 666, 696]",50.77,18.0,1.0,10.89,5.0,1.0,0.6
1442,879be27695d74227bc9974662ec74852,2016-01-21,M,56,49000.0,19.23,10.0,"[204, 222, 324, 348, 390, 534, 552, 648, 672, 678]",52.67,36.0,0.8,1.92,5.0,0.4,0.0
1443,459b0d3c1d6f4cc49b71dde16206585c,2017-01-12,M,75,110000.0,98.16,4.0,"[336, 372, 432, 582]",82.0,132.0,0.4,24.54,4.0,0.75,1.0
1444,19626bf0c0ab416492d1ac3af4d7e06a,2016-07-15,F,86,40000.0,233.0,23.0,"[54, 72, 90, 96, 120, 168, 288, 402, 414, 450, 474, 480, 498, 510, 522, 552, 576, 588, 612, 618, 648, 666, 684]",28.64,30.0,1.0,10.13,5.0,0.6,0.8
1445,b784cc0181ee49f59ffca05ab571872a,2014-06-12,M,35,33000.0,46.95,17.0,"[42, 90, 174, 204, 228, 252, 288, 300, 366, 426, 486, 516, 522, 558, 576, 600, 684]",40.12,30.0,1.0,2.76,4.0,0.75,0.75
1446,f773d75a584c4f6baa4f9c4007f3a291,2016-06-27,M,95,90000.0,123.16,5.0,"[78, 114, 360, 672, 684]",151.5,30.0,0.6,24.63,4.0,0.5,0.75
1447,e5d09e529cde4cab98c90a108ddbabc2,2016-05-04,M,90,38000.0,22.11,9.0,"[6, 78, 156, 408, 438, 480, 498, 528, 534]",66.0,180.0,0.6,2.46,3.0,0.67,0.33
1448,91a2e177e57a4a2287e02a4fc8efa6bb,2018-06-27,M,50,62000.0,38.41,6.0,"[72, 168, 264, 396, 546, 690]",123.6,24.0,1.0,6.4,5.0,0.8,0.2
1449,18ab1df4b5524a988089ea95595dfa27,2018-01-09,F,38,75000.0,72.37,4.0,"[72, 84, 276, 534]",154.0,180.0,0.6,18.09,3.0,1.0,0.33
1450,d8748cb397354dbd962f4ad395b62494,2018-01-16,F,47,61000.0,8.14,1.0,[648],66.0,66.0,0.2,8.14,4.0,1.0,0.0
1451,8f6cd6d39d694147bda234a38368d99d,2014-11-24,M,63,97000.0,745.53,6.0,"[60, 240, 270, 444, 570, 714]",130.8,0.0,1.0,124.26,6.0,0.83,0.67
